66.249.73.98 - - [06/Apr/2014:03:26:43 +0200] "GET /es HTTP/1.1" 200 34962
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /js/_old_web/jquery.ui.totop.js HTTP/1.1" 200 2433
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /img/_old_web/bg.jpg HTTP/1.1" 200 903
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /img/_old_web/header-bg.jpg HTTP/1.1" 200 902
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /img/_old_web/_email.png HTTP/1.1" 200 4869
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /img/_old_web/logo_header.png HTTP/1.1" 200 10617
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /img/_old_web/content-bg.jpg HTTP/1.1" 200 878
176.25.102.37 - - [07/Apr/2014:20:27:33 +0200] "GET /img/_old_web/_facebook.png HTTP/1.1" 200 4964
176.25.102.37 - - [07/Apr/2014:20:27:34 +0200] "GET /img/_old_web/_twitter.png HTTP/1.1" 200 4852
176.25.102.37 - - [07/Apr/2014:20:27:34 +0200] "GET /img/_old_web/logo_header_bn.png HTTP/1.1" 200 3246
176.25.102.37 - - [07/Apr/2014:20:27:34 +0200] "GET /en/tracking/order/undefined?1396895292980 HTTP/1.1" 200 8494
176.25.102.37 - - [07/Apr/2014:20:27:34 +0200] "GET /img/_old_web/totop.png HTTP/1.1" 200 2229
176.25.102.37 - - [07/Apr/2014:20:27:34 +0200] "GET /img/_old_web/favicon.ico HTTP/1.1" 200 1406
119.147.146.189 - - [07/Apr/2014:20:33:02 +0200] "GET / HTTP/1.1" 302 -
119.147.146.189 - - [07/Apr/2014:20:33:06 +0200] "GET /es/inicio HTTP/1.1" 200 34969
119.147.146.189 - - [07/Apr/2014:20:33:13 +0200] "GET /es/inicio HTTP/1.1" 200 34969
176.25.102.37 - - [08/Apr/2014:14:17:01 +0200] "GET /en/tracking/order/017001696357 HTTP/1.1" 200 9044
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /css/_old_web/style.css HTTP/1.1" 200 34774
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /css/_old_web/responsive.css HTTP/1.1" 200 20770
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /css/_old_web/camera.css HTTP/1.1" 200 2571
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /css/_old_web/jquery.fancybox.css?v=2.1.4 HTTP/1.1" 200 4204
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /css/_old_web/video-js.css HTTP/1.1" 200 17472
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /css/_old_web/bootstrap.css HTTP/1.1" 200 116918
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/superfish.js HTTP/1.1" 200 3789
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.mobilemenu.js HTTP/1.1" 200 1957
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.easing.1.3.js HTTP/1.1" 200 8097
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/camera.js HTTP/1.1" 200 70520
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.js HTTP/1.1" 200 92791
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.ui.totop.js HTTP/1.1" 200 2433
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.equalheights.js HTTP/1.1" 200 625
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/video.js HTTP/1.1" 200 63512
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.fancybox.js?v=2.1.4 HTTP/1.1" 200 47760
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/jquery.mobile.customized.min.js HTTP/1.1" 200 17519
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /js/_old_web/bootstrap.js HTTP/1.1" 200 59815
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/bg.jpg HTTP/1.1" 200 903
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/header-bg.jpg HTTP/1.1" 200 902
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/logo_header.png HTTP/1.1" 200 10617
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/content-bg.jpg HTTP/1.1" 200 878
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/_twitter.png HTTP/1.1" 200 4852
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/logo_header_bn.png HTTP/1.1" 200 3246
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/_email.png HTTP/1.1" 200 4869
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /img/_old_web/_facebook.png HTTP/1.1" 200 4964
176.25.102.37 - - [08/Apr/2014:14:17:02 +0200] "GET /en/tracking/order/undefined?1396959463601 HTTP/1.1" 200 8494
176.25.102.37 - - [08/Apr/2014:14:17:03 +0200] "GET /img/_old_web/totop.png HTTP/1.1" 200 2229
176.25.102.37 - - [08/Apr/2014:14:38:40 +0200] "GET /en/tracking/order/undefined?1396960760858 HTTP/1.1" 200 8494
176.25.102.37 - - [08/Apr/2014:14:39:00 +0200] "GET /en/tracking HTTP/1.1" 200 31001
176.25.102.37 - - [08/Apr/2014:14:39:01 +0200] "GET /css/_old_web/redmond/jquery-ui-1.10.2.custom.css HTTP/1.1" 200 21791
176.25.102.37 - - [08/Apr/2014:14:39:01 +0200] "GET /js/_old_web/jquery-ui-1.10.2.custom.min.js HTTP/1.1" 200 40341
176.25.102.37 - - [08/Apr/2014:14:39:01 +0200] "GET /img/_old_web/ajax-loader.gif HTTP/1.1" 200 2545
176.25.102.37 - - [08/Apr/2014:14:39:01 +0200] "GET /css/_old_web/redmond/images/ui-bg_inset-hard_100_fcfdfd_1x100.png HTTP/1.1" 200 292
176.25.102.37 - - [08/Apr/2014:14:39:01 +0200] "GET /en/undefined?1396960781316 HTTP/1.1" 404 13774
176.25.102.37 - - [08/Apr/2014:14:39:29 +0200] "POST /en/tracking/checkDataTracking HTTP/1.1" 200 72
176.25.102.37 - - [08/Apr/2014:14:39:52 +0200] "GET /en/tracking/order/undefined?1396960832390 HTTP/1.1" 200 8494
81.151.89.13 - - [08/Apr/2014:16:27:45 +0200] "GET /en/tracking/order/017001698306 HTTP/1.1" 200 9044
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /css/_old_web/responsive.css HTTP/1.1" 200 20770
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /css/_old_web/jquery.fancybox.css?v=2.1.4 HTTP/1.1" 200 4204
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /css/_old_web/camera.css HTTP/1.1" 200 2571
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /css/_old_web/style.css HTTP/1.1" 200 34774
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /css/_old_web/video-js.css HTTP/1.1" 200 17472
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /css/_old_web/bootstrap.css HTTP/1.1" 200 116918
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/superfish.js HTTP/1.1" 200 3789
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.mobilemenu.js HTTP/1.1" 200 1957
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/camera.js HTTP/1.1" 200 70520
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.easing.1.3.js HTTP/1.1" 200 8097
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.js HTTP/1.1" 200 92791
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.ui.totop.js HTTP/1.1" 200 2433
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.equalheights.js HTTP/1.1" 200 625
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/video.js HTTP/1.1" 200 63512
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.fancybox.js?v=2.1.4 HTTP/1.1" 200 47760
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/jquery.mobile.customized.min.js HTTP/1.1" 200 17519
81.151.89.13 - - [08/Apr/2014:16:27:48 +0200] "GET /js/_old_web/bootstrap.js HTTP/1.1" 200 59815
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/header-bg.jpg HTTP/1.1" 200 902
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/content-bg.jpg HTTP/1.1" 200 878
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/logo_header.png HTTP/1.1" 200 10617
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/bg.jpg HTTP/1.1" 200 903
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/_email.png HTTP/1.1" 200 4869
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/_twitter.png HTTP/1.1" 200 4852
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/_facebook.png HTTP/1.1" 200 4964
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /img/_old_web/logo_header_bn.png HTTP/1.1" 200 3246
81.151.89.13 - - [08/Apr/2014:16:27:49 +0200] "GET /en/tracking/order/undefined?1396967707249 HTTP/1.1" 200 8494
81.151.89.13 - - [08/Apr/2014:16:27:50 +0200] "GET /img/_old_web/favicon.ico HTTP/1.1" 200 1406
81.151.89.13 - - [08/Apr/2014:16:27:50 +0200] "GET /img/_old_web/totop.png HTTP/1.1" 200 2229
90.203.215.99 - - [08/Apr/2014:21:07:44 +0200] "GET /en/tracking/no_search_success HTTP/1.1" 200 5914
90.203.215.99 - - [08/Apr/2014:21:07:44 +0200] "GET /css/_old_web/tracking_smartphone.css HTTP/1.1" 200 1345
90.203.215.99 - - [08/Apr/2014:21:07:44 +0200] "GET /img/_old_web/logo_header_bn.png HTTP/1.1" 200 3246
90.203.215.99 - - [08/Apr/2014:21:07:44 +0200] "GET /img/_old_web/logo_header.png HTTP/1.1" 200 10617
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /en/tracking/order/017001704019 HTTP/1.1" 200 9044
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /css/_old_web/responsive.css HTTP/1.1" 200 20770
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /css/_old_web/camera.css HTTP/1.1" 200 2571
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /css/_old_web/jquery.fancybox.css?v=2.1.4 HTTP/1.1" 200 4204
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /css/_old_web/style.css HTTP/1.1" 200 34774
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /css/_old_web/video-js.css HTTP/1.1" 200 17472
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /css/_old_web/bootstrap.css HTTP/1.1" 200 116918
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /js/_old_web/camera.js HTTP/1.1" 200 70520
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /js/_old_web/superfish.js HTTP/1.1" 200 3789
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /js/_old_web/jquery.easing.1.3.js HTTP/1.1" 200 8097
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /js/_old_web/jquery.mobilemenu.js HTTP/1.1" 200 1957
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /js/_old_web/jquery.ui.totop.js HTTP/1.1" 200 2433
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /js/_old_web/video.js HTTP/1.1" 200 63512
5.65.129.80 - - [09/Apr/2014:00:03:17 +0200] "GET /js/_old_web/jquery.js HTTP/1.1" 200 92791
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /js/_old_web/jquery.mobile.customized.min.js HTTP/1.1" 200 17519
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /js/_old_web/jquery.equalheights.js HTTP/1.1" 200 625
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /js/_old_web/jquery.fancybox.js?v=2.1.4 HTTP/1.1" 200 47760
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /js/_old_web/bootstrap.js HTTP/1.1" 200 59815
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /img/_old_web/_twitter.png HTTP/1.1" 200 4852
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /img/_old_web/logo_header_bn.png HTTP/1.1" 200 3246
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /img/_old_web/_email.png HTTP/1.1" 200 4869
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /img/_old_web/_facebook.png HTTP/1.1" 200 4964
5.65.129.80 - - [09/Apr/2014:00:03:18 +0200] "GET /img/_old_web/logo_header.png HTTP/1.1" 200 10617
5.65.129.80 - - [09/Apr/2014:00:03:19 +0200] "GET /img/_old_web/header-bg.jpg HTTP/1.1" 200 902
5.65.129.80 - - [09/Apr/2014:00:03:19 +0200] "GET /img/_old_web/content-bg.jpg HTTP/1.1" 200 878
5.65.129.80 - - [09/Apr/2014:00:03:19 +0200] "GET /img/_old_web/bg.jpg HTTP/1.1" 200 903
5.65.129.80 - - [09/Apr/2014:00:03:19 +0200] "GET /en/tracking/order/undefined?1396994641671 HTTP/1.1" 200 8494
5.65.129.80 - - [09/Apr/2014:00:03:19 +0200] "GET /img/_old_web/totop.png HTTP/1.1" 200 2229
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /es/inicio HTTP/1.1" 200 34969
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /img/emakers_logo.png HTTP/1.1" 200 7809
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /css/font.min.css HTTP/1.1" 200 489
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /css/fontello.min.css HTTP/1.1" 200 1235
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /css/ui.totop.min.css HTTP/1.1" 200 418
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /css/main.css HTTP/1.1" 200 19456
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 67052
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /img/servicios_emakers/24H.png HTTP/1.1" 200 3201
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /img/interaccion/sms.png HTTP/1.1" 200 3865
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /js/script.min.js HTTP/1.1" 200 1224
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /js/jquery.backstretch.min.js HTTP/1.1" 200 4233
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /img/servicios_emakers/sameday.png HTTP/1.1" 200 3037
91.116.19.32 - - [09/Apr/2014:02:12:59 +0200] "GET /js/bootstrap.min.js HTTP/1.1" 200 27550
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /js/jquery.ui.totop.min.js HTTP/1.1" 200 1330
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /js/jquery.scrollTo-min.js HTTP/1.1" 200 2252
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /js/jquery.easing.1.3.min.js HTTP/1.1" 200 3601
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /fonts/fontello.woff?64221586 HTTP/1.1" 200 4320
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /fonts/akzidenzgrotesk-mediumcond-webfont.woff HTTP/1.1" 200 28992
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /fonts/glyphicons-halflings-regular.woff HTTP/1.1" 200 23320
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /img/interaccion/like.png HTTP/1.1" 200 3458
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /img/clientes/fnac_gris.png HTTP/1.1" 200 5224
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /img/clientes/nespresso_gris.png HTTP/1.1" 200 7229
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /img/spinner.gif HTTP/1.1" 200 5583
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /img/clientes/pullandbear_gris.png HTTP/1.1" 200 5031
91.116.19.32 - - [09/Apr/2014:02:13:00 +0200] "GET /img/clientes/sibaritus_gris.png HTTP/1.1" 200 3546
91.116.19.32 - - [09/Apr/2014:02:13:01 +0200] "GET /img/clientes/quedeflores_gris.png HTTP/1.1" 200 6217
